# Directed graph: sicris.txt (Collaboration of researchers on projects)
# Nodes: 11511 Edges: 375488
# FromNodeId	ToNodeId
3982	4705
3982	4640
3982	9649
3982	7450
3982	4054
3983	3983
3983	10458
3983	5453
3983	4244
3983	5639
3983	7148
3983	4827
3983	6483
3983	9252
3983	7968
3983	6106
3983	4984
3983	8068
3983	9581
3983	7300
3983	7815
3983	10454
3983	7538
3983	10138
3983	4689
3983	11114
3984	3984
3984	4126
3984	4710
3984	5332
3984	6196
3984	4119
3984	6327
3984	5136
3984	6815
3984	5772
3984	5509
3984	5964
3984	7216
3984	4291
3984	5334
3984	4357
3984	5837
3984	4026
3984	4308
3984	8716
3984	5217
3984	6892
3984	8878
3984	6509
3984	28928
3984	6861
3984	4668
3984	6780
3984	7525
3984	8691
3984	6408
3984	4717
3984	13319
3984	14353
3984	12031
3984	5554
3984	8827
3984	6734
3984	13900
3984	7757
3984	8588
3984	10144
3984	5542
3984	4312
3984	5979
3984	13897
3984	12342
3984	13147
3984	6184
3984	9228
3984	15706
3984	13437
3984	15758
3984	13412
3984	7294
3984	9865
3984	5326
3984	8868
3984	8698
3984	7153
3984	8748
3984	5335
3984	5905
3984	9920
3984	13467
3984	6373
3984	4128
3984	14857
3984	7581
3984	15713
3984	10514
3984	15738
3984	15631
3984	11469
3984	5195
3984	12017
3984	4356
3984	8083
3984	6409
3984	6070
3984	15717
3984	7252
3984	4567
3984	4157
3984	8281
3984	10086
3984	4124
3984	3999
3984	15727
3984	6928
3984	5296
3984	7066
3984	6462
3984	7253
3984	8913
3984	6099
3984	5773
3984	7227
3984	8547
3984	4127
3984	5147
3984	9198
3984	13743
3984	4311
3984	5917
3984	12239
3984	9500
3984	11270
3984	6571
3984	4013
3984	13632
3984	15719
3984	15714
3984	4361
3984	15726
3984	6476
3984	6310
3984	8294
3984	5431
3984	13904
3984	6242
3984	6023
3984	4131
3984	13433
3984	13565
3984	4019
3985	3985
3985	8272
3985	4561
3985	7214
3985	6879
3985	4562
3985	7652
3985	6666
3986	3986
3986	6122
3986	6582
3986	9605
3986	6736
3986	5154
3986	9247
3986	7228
3986	13786
3986	7797
3986	10046
3986	4976
3986	4684
3986	9606
3986	4653
3986	6655
3986	7498
3986	9607
3986	13563
3986	8502
3986	7117
3986	4441
3986	5463
3986	7334
3987	3987
3987	4041
3987	6049
3987	5805
3987	6723
3987	5806
3987	4223
3987	13734
3987	6015
3987	13899
3987	6677
3987	6675
3987	6673
3987	8702
3987	13856
3987	13857
3987	4226
3987	4517
3987	6610
3987	4518
3988	3988
3988	7167
3988	4433
3988	8977
3988	10539
3988	15901
3988	6924
3988	12093
3988	4732
3988	7530
3988	23918
3988	18707
3988	10536
3988	7847
3988	5023
3988	9031
3988	18530
3988	5407
3988	20552
3988	16119
3988	7171
3988	13152
3988	4333
3988	11782
3988	9034
3988	11437
3988	4730
3988	7207
3988	16626
3988	5398
3988	4313
3988	9985
3988	20300
3988	20329
3988	8924
3988	5424
3988	18839
3988	31902
3988	18702
3988	18537
3988	6805
3988	5901
3988	15900
3988	7463
3988	18688
3990	3990
3990	7393
3990	5241
3990	7536
3990	7755
3990	5649
3990	15479
3990	8173
3990	19688
3990	20343
3990	16526
3990	20531
3990	34904
3990	14485
3990	12694
3990	7609
3990	7416
3990	7084
3990	11641
3990	10651
3990	19811
3990	8485
3990	12639
3990	7940
3990	19644
3990	12221
3990	12368
3990	10136
3990	39360
3990	5177
3990	6413
3990	18963
3990	8032
3990	8628
3990	31925
3990	13264
3990	12340
3990	7434
3990	10674
3991	3991
3991	5978
3991	14562
3991	5336
3991	12807
3991	8088
3991	14006
3991	16979
3991	14495
3991	20777
3991	31950
3991	5002
3991	6547
3991	10621
3991	6566
3991	20136
3991	14378
3991	9267
3991	4095
3992	3992
3992	5790
3992	6411
3992	6329
3992	4199
3992	4102
3992	6402
3992	6763
3992	8047
3992	6461
3992	10095
3992	5009
3992	6412
3992	5230
3992	7064
3992	7896
3992	13759
3993	3993
3993	5173
3993	9210
3993	16159
3993	10752
3993	16029
3993	31978
3993	17638
3993	5067
3993	6456
3993	8643
3993	5611
3993	5619
3993	14348
3993	16758
3993	16459
3993	5603
3993	11155
3993	32523
3993	13783
3993	7735
3993	19236
3993	20530
3993	5609
3993	14543
3993	34791
3993	31596
3993	7403
3993	9209
3993	5286
3993	18145
3993	7035
3993	5291
3993	5218
3993	20755
3995	3995
3995	13913
3995	5190
3995	5560
3995	4993
3995	4967
3995	9324
3995	4702
3995	4964
3995	13550
3995	10924
3995	6953
3995	6722
3996	3996
3996	5812
3996	6729
3996	6089
3996	4939
3996	4940
3996	4023
3996	6939
3996	4908
3996	4145
3996	6730
3996	5561
3996	5821
3996	6087
3996	5831
3996	5715
3996	6733
3996	7877
3996	9555
3996	5558
3996	5829
3996	5758
3996	4151
3996	5822
3996	4144
3996	6956
3996	6138
3996	6047
3996	9888
3996	11493
3996	12117
3996	5460
3996	9891
3996	13481
3996	13374
3996	7213
3996	9890
3996	13731
3996	11759
3996	5562
3996	5188
3996	9893
3996	12569
3997	3997
3997	4002
3997	4134
3997	8874
3997	10064
3997	9719
3997	7011
3997	7168
3997	10055
3997	5525
3997	13812
3998	3998
3998	7462
3998	5926
3998	9974
3998	9977
3998	9981
3998	4387
3998	7636
3998	9988
3998	6543
3998	9992
3998	9972
3998	7442
3998	9980
3998	5424
3998	8429
3998	9989
3998	6083
3998	9991
3998	5983
3998	9973
3998	9975
3998	5391
3998	9976
3998	9978
3998	9979
3998	9982
3998	13153
3998	11273
3998	9983
3998	9985
3998	9986
3998	9984
3998	9990
3998	8792
3998	11669
3998	4294
3998	9987
3998	8558
3998	5124
3998	8653
3998	14596
3998	7858
3998	11274
3998	4405
3998	5125
3998	14595
3998	8669
3998	9998
3998	6367
3998	4433
3998	19738
3998	8523
3998	10000
3998	18266
3998	14619
3998	5685
3998	9192
3998	6831
3998	13870
3998	5156
3998	6001
3998	10001
3998	13877
3998	10533
3998	19591
3998	11201
3998	10002
3998	7631
3998	6648
3998	18905
3998	7344
3998	10179
3998	11279
3998	15414
3998	10004
3998	8155
3998	32731
3998	17488
3998	11278
3998	10005
3998	20609
3998	10007
3998	15915
3998	10006
3998	10180
3998	10568
3998	9402
3998	7067
3998	5398
3998	5260
3998	11378
3998	7288
3998	12902
3998	8563
3998	16783
3998	10008
3998	14507
3998	10567
3998	10532
3998	17545
3998	35567
3998	16594
3998	10009
3998	12712
3998	6552
3998	5458
3998	5127
3998	15013
3998	6650
3998	4904
3998	8013
3998	13995
3998	7040
3998	20057
3998	5867
3998	10319
3998	5423
3998	12643
3998	9999
3998	6356
3999	3999
3999	7252
3999	13412
3999	5195
3999	4311
3999	6332
3999	5326
3999	6373
3999	5837
3999	7253
3999	7227
3999	6150
3999	4938
3999	5334
3999	5843
3999	4156
3999	6070
3999	4157
3999	4905
3999	4124
3999	4125
3999	8913
3999	6310
3999	6242
3999	7827
3999	6277
3999	7241
3999	13897
3999	12342
3999	6240
3999	9909
3999	6184
3999	9228
3999	15706
3999	6478
3999	7294
3999	3984
3999	5332
3999	4660
3999	4359
3999	8698
3999	6968
3999	7273
3999	6509
3999	6223
3999	7153
3999	5679
3999	5335
3999	4357
3999	9920
3999	10327
3999	6988
3999	4290
3999	4668
3999	5886
3999	6327
3999	10741
3999	5077
3999	4224
3999	7581
3999	15713
3999	9695
3999	15738
3999	4356
3999	8083
3999	4272
3999	6409
3999	6764
3999	6780
3999	15717
3999	6843
3999	6345
3999	4135
3999	5971
3999	8281
3999	10335
3999	13405
3999	4285
3999	7944
3999	4717
3999	6928
3999	5296
3999	6462
3999	6272
3999	4308
3999	6099
3999	4696
3999	5773
3999	5601
3999	5964
3999	8547
3999	9198
3999	13743
3999	5917
3999	9908
3999	9500
3999	6849
3999	6571
3999	5549
3999	15719
3999	6552
3999	15714
3999	6451
3999	5121
3999	9910
3999	13768
3999	15726
3999	9911
3999	6476
3999	4195
3999	13900
3999	5223
3999	4099
3999	6222
3999	5217
3999	7757
3999	8588
3999	4362
3999	8022
3999	10144
3999	5637
3999	6991
3999	5248
3999	5079
3999	4136
3999	8021
3999	5257
3999	6447
3999	6023
3999	4131
3999	9913
3999	9325
3999	4126
3999	4019
4000	4000
4000	6434
4000	6108
4000	17563
4000	6011
4000	12109
4000	13604
4000	7155
4000	8794
4000	7974
4000	34985
4000	6358
4000	21282
4000	9750
4000	6305
4000	9538
4000	20159
4000	33485
4000	6221
4000	13519
4000	19656
4000	13386
4000	9193
4000	5468
4000	7176
4000	6398
4000	16544
4000	16677
4000	4547
4000	8269
4000	11206
4000	6930
4000	9194
4000	5085
4000	39215
4000	6067
4000	15076
4000	5879
4000	4148
4000	35294
4000	32921
4000	19799
4000	6389
4000	20017
4000	5709
4000	19878
4000	21277
4000	9898
4000	7824
4000	39914
4000	6424
4000	4398
4000	5878
4000	17737
4000	39561
4000	19023
4000	12161
4000	14481
4000	4152
4000	6676
4000	6667
4000	39959
4000	8650
4000	6347
4000	19028
4000	8847
4000	4949
4000	9464
4000	10733
4000	8276
4000	7825
4000	7448
4000	19928
4000	7143
4000	7935
4000	12321
4000	5590
4000	34629
4001	4001
4001	14390
4001	18351
4001	14859
4001	6145
4002	4002
4002	4134
4002	8874
4002	10055
4002	8800
4002	5295
4002	5175
4002	8039
4002	5525
4002	8038
4002	10064
4002	32544
4002	7168
4002	9164
4002	5836
4002	7617
4002	21341
4002	3997
4002	15800
4002	7011
4002	33224
4002	19259
4002	10749
4002	11730
4002	16763
4002	8596
4002	20694
4002	5221
4002	4443
4002	15238
4002	5250
4002	39604
4002	21338
4002	4933
4002	38778
4002	12237
4002	7831
4002	21238
4002	10741
4002	11065
4002	7352
4002	8585
4002	13544
4002	20695
4002	9190
4002	38997
4002	10175
4002	7290
4002	10076
4002	9719
4002	12573
4002	11191
4002	12382
4002	35896
4002	12076
4002	12077
4002	9133
4002	35904
4002	17861
4002	18323
4002	20685
4002	5788
4002	6107
4002	13832
4002	9214
4002	39001
4002	39411
4002	4270
4002	6214
4002	7034
4002	21468
4002	12079
4002	5637
4002	18094
4002	7960
4002	4913
4002	10054
4002	13812
4003	4003
4003	4657
4003	6551
4003	5587
4003	4800
4003	10582
4003	6135
4003	5227
4003	7443
4003	10035
4003	5164
4003	6300
4003	10029
4003	10583
4003	10030
4003	10585
4003	4005
4003	5622
4003	10026
4003	10028
4003	10027
4003	10032
4003	8289
4003	10584
4003	10587
4003	10033
4003	10025
4003	4450
4003	10034
4003	13249
4003	10931
4003	10586
4003	13279
4003	10590
4003	10589
4003	11405
4003	10031
4003	10588
4003	9993
4003	11711
4003	8615
4003	8544
4003	14479
4003	6793
4003	8973
4003	7459
4003	5897
4003	10573
4003	8190
4003	12858
4003	4783
4003	16522
4003	12087
4003	17547
4003	15356
4003	8476
4003	6539
4003	6331
4003	9294
4003	6625
4003	8509
4003	11712
4003	5683
4003	17486
4003	6652
4003	14885
4003	5930
4003	7767
4003	9996
4003	5304
4003	5630
4003	14597
4004	4004
4004	7231
4004	5518
4004	7692
4004	9716
4004	8037
4004	5517
4004	5677
4004	7079
4004	10050
4004	6874
4004	7362
4004	5662
4004	5523
4004	13219
4004	15630
4004	7277
4004	5031
4004	8040
4004	5032
4004	19808
4004	7581
4004	9201
4004	8585
4004	13751
4004	11472
4004	10440
4004	8547
4004	9198
4004	6479
4004	21155
4004	7168
4004	20688
4004	5836
4004	9442
4004	5525
4004	8448
4004	10129
4004	9714
4004	6372
4004	9427
4004	5323
4004	34906
4004	15168
4004	7294
4004	17482
4004	13551
4004	4639
4004	4097
4004	7476
4004	9213
4004	9485
4004	7006
4004	12310
4004	5984
4004	32349
4004	18901
4004	8375
4004	9723
4004	6955
4004	12992
4004	8329
4004	7841
4004	38702
4004	6319
4004	9507
4004	5325
4004	7862
4004	9481
4004	11304
4004	16155
4004	32110
4004	35615
4004	8281
4004	36104
4004	7552
4004	6408
4004	9719
4004	6229
4004	7944
4004	19195
4004	18357
4004	9484
4004	8952
4004	4852
4004	11918
4004	11382
4004	15591
4004	15592
4004	6326
4004	12077
4004	32181
4004	19520
4004	6514
4004	5824
4004	7423
4004	11408
4004	7234
4004	12311
4004	17861
4004	14137
4004	6529
4004	6476
4004	6865
4004	16034
4004	8444
4004	11586
4004	12308
4004	7436
4004	11326
4004	12952
4004	32177
4004	11121
4004	21274
4004	4096
4004	5519
4004	38457
4004	10260
4004	9348
4004	6474
4004	7960
4004	6563
4004	8038
4004	7980
4005	4005
4005	4657
4005	6135
4005	4800
4005	10029
4005	10032
4005	10030
4005	10035
4005	5622
4005	5164
4005	6300
4005	10028
4005	6551
4005	5227
4005	10585
4005	4003
4005	10033
4005	10025
4005	10026
4005	10031
4005	10027
4005	5587
4005	10034
4005	10582
4005	10583
4005	7443
4005	10586
4005	10584
4005	10587
4005	10590
4005	4450
4005	10589
4005	10588
4005	7767
4005	12859
4005	8289
4005	12858
4005	6539
4005	6331
4005	5930
4005	5304
4006	4006
4006	16168
4006	6487
4006	11145
4006	4386
4006	35231
4006	35232
4006	16399
4006	4530
4007	4007
4007	4949
4007	8532
4007	5765
4007	9318
4007	5782
4007	5585
4007	7493
4007	13485
4007	9193
4007	6011
4007	8473
4007	5085
4008	4008
4008	9696
4008	5694
4008	5679
4008	9695
4008	5815
4008	8732
4008	9281
4008	16636
4008	4285
4008	5881
4008	4099
4008	8956
4008	7241
4008	9238
4008	8380
4008	13330
4008	17552
4008	4759
4008	5207
4008	4224
4008	10802
4008	20067
4008	35883
4008	6219
4008	7902
4008	4272
4008	14007
4008	4101
4008	4016
4008	6843
4008	41769
4008	10914
4008	9239
4008	5969
4008	9816
4008	5296
4008	9501
4008	6272
4008	36590
4008	17560
4008	4696
4008	33376
4008	5937
4008	7596
4008	12560
4008	21237
4008	16718
4008	8759
4008	6552
4008	6451
4008	8056
4008	6222
4008	5939
4008	32399
4008	4362
4008	6352
4008	6991
4008	7657
4008	20144
4008	6854
4008	9817
4008	36653
4008	5206
4008	9434
4008	7302
4009	4009
4009	9407
4009	5790
4009	15642
4009	7339
4009	4102
4009	13411
4009	18378
4009	8029
4009	8914
4009	6118
4009	5266
4010	4010
4010	4182
4010	6567
4010	8754
4010	19218
4010	11195
4010	14009
4010	6810
4010	6166
4010	5767
4010	8475
4010	14182
4011	4011
4011	4195
4011	6527
4011	10487
4011	12122
4011	4291
4011	16736
4011	4185
4011	6196
4011	14050
4011	4191
4011	6003
4011	4809
4011	8459
4011	4696
4011	6244
4011	7601
4011	7920
4011	4710
4011	5979
4011	6100
4011	8305
4011	3955
4011	4488
4011	9152
4011	8878
4011	20306
4011	17671
4011	7033
4011	6861
4011	5302
4011	4128
4011	8999
4011	4016
4011	10500
4011	4859
4011	5928
4011	5631
4011	21426
4011	6660
4011	6099
4011	13041
4011	12239
4011	24868
4011	4189
4011	5136
4011	13632
4011	6552
4011	5554
4011	20459
4011	6815
4011	20525
4011	4246
4011	7216
4011	4361
4011	11531
4011	11176
4011	5724
4011	7716
4011	13909
4011	4265
4011	8204
4011	6464
4011	10488
4011	11311
4011	5542
4011	6102
4011	7203
4011	14062
4012	4012
4012	5380
4012	11178
4012	9435
4012	10123
4012	12275
4012	12344
4012	21346
4012	31813
4012	12836
4012	15634
4012	4661
4012	21347
4012	17974
4012	8050
4012	11918
4012	11729
4012	12993
4012	5541
4012	13156
4012	17557
4012	6014
4012	9507
4012	33426
4012	12727
4012	14848
4012	12726
4012	7291
4012	10125
4012	6932
4012	10378
4012	7939
4012	4711
4012	34789
4012	32505
4012	19661
4012	4260
4012	4816
4012	9333
4012	10127
4012	5697
4012	31404
4012	5753
4012	32451
4012	6951
4012	15633
4012	12570
4012	9082
4012	31401
4012	6453
4012	6252
4012	8067
4012	9334
4012	12274
4012	13817
4012	9208
4012	9065
4012	9743
4012	9299
4012	9614
4012	32250
4012	7461
4012	33988
4012	10944
4012	4795
4012	7410
4012	19262
4012	17715
4012	6548
4012	8459
4012	20489
4012	16610
4012	16779
4012	19255
4012	18825
4012	9746
4012	5745
4012	6244
4012	7601
4012	4195
4012	35598
4012	19270
4012	18093
4012	36041
4012	4310
4012	34760
4012	33970
4012	21036
4012	15607
4012	17605
4012	6896
4012	9175
4013	4013
4013	4119
4013	6196
4013	4710
